Week,Rainfall(mm/week),CloudMovementSpeed(km/h),WindSpeed(km/h),SunlightDuration(hrs/day),ExtremeWeatherDays,SoilType,TerrainType,FertilizerType,FertilizerSuitability,SoilMoisture(%),CropType,Viability,GrowthGrade
50,230,53,32,4.8,5,Sandy,Upland,Organic,No,100,Sweet Potato,Not Viable,Poor
50,230,53,32,4.8,5,Sandy,Upland,NPK,Yes,100,Sweet Potato,Not Viable,Poor
50,230,53,32,4.8,5,Sandy,Upland,Ammonium Sulfate,No,100,Kangkung,Not Viable,Poor
50,230,53,32,4.8,5,Sandy,Slope,Not,No,96,Chili,Not Viable,Poor
50,230,53,32,4.8,5,Sandy,Slope,Organic,No,92,Okra,Not Viable,Poor
50,230,53,32,4.8,5,Sandy,Slope,NPK,Yes,93,Chili,Not Viable,Poor
50,230,53,32,4.8,5,Sandy,Slope,Ammonium Sulfate,No,91,Chili,Not Viable,Poor
50,230,53,32,4.8,5,Clay,Lowland,Not,No,100,Sweet Potato,Not Viable,Poor
50,230,53,32,4.8,5,Clay,Lowland,Organic,No,100,Okra,Not Viable,Poor
50,230,53,32,4.8,5,Clay,Lowland,NPK,No,100,Kangkung,Not Viable,Poor
50,230,53,32,4.8,5,Clay,Lowland,Ammonium Sulfate,No,100,Kangkung,Not Viable,Poor
50,230,53,32,4.8,5,Clay,Upland,Not,No,100,Kangkung,Not Viable,Poor
50,230,53,32,4.8,5,Clay,Upland,Organic,No,100,Chili,Not Viable,Poor
50,230,53,32,4.8,5,Clay,Upland,NPK,No,100,Sweet Potato,Not Viable,Poor
50,230,53,32,4.8,5,Clay,Upland,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
50,230,53,32,4.8,5,Clay,Slope,Not,No,100,Corn,Not Viable,Poor
50,230,53,32,4.8,5,Clay,Slope,Organic,No,100,Sweet Potato,Not Viable,Poor
50,230,53,32,4.8,5,Clay,Slope,NPK,No,100,Sweet Potato,Not Viable,Poor
50,230,53,32,4.8,5,Clay,Slope,Ammonium Sulfate,No,100,Okra,Not Viable,Poor
50,230,53,32,4.8,5,Loam,Lowland,Not,No,100,Chili,Not Viable,Poor
50,230,53,32,4.8,5,Loam,Lowland,Organic,Yes,100,Corn,Not Viable,Poor
50,230,53,32,4.8,5,Loam,Lowland,NPK,No,100,Chili,Not Viable,Poor
50,230,53,32,4.8,5,Loam,Lowland,Ammonium Sulfate,No,100,Kangkung,Not Viable,Poor
50,230,53,32,4.8,5,Loam,Upland,Not,No,100,Okra,Not Viable,Poor
50,230,53,32,4.8,5,Loam,Upland,Organic,Yes,100,Sweet Potato,Not Viable,Poor
50,230,53,32,4.8,5,Loam,Upland,NPK,No,100,Okra,Not Viable,Poor
50,230,53,32,4.8,5,Loam,Upland,Ammonium Sulfate,No,100,Okra,Not Viable,Poor
50,230,53,32,4.8,5,Loam,Slope,Not,No,100,Kangkung,Not Viable,Poor
50,230,53,32,4.8,5,Loam,Slope,Organic,Yes,100,Chili,Not Viable,Poor
50,230,53,32,4.8,5,Loam,Slope,NPK,No,100,Corn,Not Viable,Poor
50,230,53,32,4.8,5,Loam,Slope,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
51,260,60,38,4,7,Sandy,Lowland,Not,No,100,Sweet Potato,Not Viable,Poor
51,260,60,38,4,7,Sandy,Lowland,Organic,No,100,Okra,Not Viable,Poor
51,260,60,38,4,7,Sandy,Lowland,NPK,Yes,100,Kangkung,Not Viable,Poor
51,260,60,38,4,7,Sandy,Lowland,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
51,260,60,38,4,7,Sandy,Upland,Not,No,100,Sweet Potato,Not Viable,Poor
51,260,60,38,4,7,Sandy,Upland,Organic,No,100,Kangkung,Not Viable,Poor
51,260,60,38,4,7,Sandy,Upland,NPK,Yes,100,Corn,Not Viable,Poor
51,260,60,38,4,7,Sandy,Upland,Ammonium Sulfate,No,100,Okra,Not Viable,Poor
51,260,60,38,4,7,Sandy,Slope,Not,No,100,Kangkung,Not Viable,Poor
51,260,60,38,4,7,Sandy,Slope,Organic,No,100,Kangkung,Not Viable,Poor
51,260,60,38,4,7,Sandy,Slope,NPK,Yes,100,Kangkung,Not Viable,Poor
51,260,60,38,4,7,Sandy,Slope,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
51,260,60,38,4,7,Clay,Lowland,Not,No,100,Chili,Not Viable,Poor
51,260,60,38,4,7,Clay,Lowland,Organic,No,100,Kangkung,Not Viable,Poor
51,260,60,38,4,7,Clay,Lowland,NPK,No,100,Chili,Not Viable,Poor
51,260,60,38,4,7,Clay,Lowland,Ammonium Sulfate,No,100,Okra,Not Viable,Poor
51,260,60,38,4,7,Clay,Upland,Not,No,100,Okra,Not Viable,Poor
51,260,60,38,4,7,Clay,Upland,Organic,No,100,Sweet Potato,Not Viable,Poor
51,260,60,38,4,7,Clay,Upland,NPK,No,100,Chili,Not Viable,Poor
51,260,60,38,4,7,Clay,Upland,Ammonium Sulfate,No,100,Kangkung,Not Viable,Poor
51,260,60,38,4,7,Clay,Slope,Not,No,100,Sweet Potato,Not Viable,Poor
51,260,60,38,4,7,Clay,Slope,Organic,No,100,Okra,Not Viable,Poor
51,260,60,38,4,7,Clay,Slope,NPK,No,100,Okra,Not Viable,Poor
51,260,60,38,4,7,Clay,Slope,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
51,260,60,38,4,7,Loam,Lowland,Not,No,100,Okra,Not Viable,Poor
51,260,60,38,4,7,Loam,Lowland,Organic,Yes,100,Kangkung,Not Viable,Poor
51,260,60,38,4,7,Loam,Lowland,NPK,No,100,Chili,Not Viable,Poor
51,260,60,38,4,7,Loam,Lowland,Ammonium Sulfate,No,100,Kangkung,Not Viable,Poor
51,260,60,38,4,7,Loam,Upland,Not,No,100,Chili,Not Viable,Poor
51,260,60,38,4,7,Loam,Upland,Organic,Yes,100,Okra,Not Viable,Poor
51,260,60,38,4,7,Loam,Upland,NPK,No,100,Kangkung,Not Viable,Poor
51,260,60,38,4,7,Loam,Upland,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
51,260,60,38,4,7,Loam,Slope,Not,No,100,Sweet Potato,Not Viable,Poor
51,260,60,38,4,7,Loam,Slope,Organic,Yes,100,Sweet Potato,Not Viable,Poor
51,260,60,38,4,7,Loam,Slope,NPK,No,100,Chili,Not Viable,Poor
51,260,60,38,4,7,Loam,Slope,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
52,200,47,29,5.5,4,Sandy,Lowland,Not,No,100,Corn,Not Viable,Poor
52,200,47,29,5.5,4,Sandy,Lowland,Organic,No,98,Okra,Not Viable,Poor
52,200,47,29,5.5,4,Sandy,Lowland,NPK,Yes,99,Corn,Viable,Good
52,200,47,29,5.5,4,Sandy,Lowland,Ammonium Sulfate,No,96,Sweet Potato,Not Viable,Poor
52,200,47,29,5.5,4,Sandy,Upland,Not,No,92,Chili,Not Viable,Poor
52,200,47,29,5.5,4,Sandy,Upland,Organic,No,89,Kangkung,Not Viable,Poor
52,200,47,29,5.5,4,Sandy,Upland,NPK,Yes,94,Kangkung,Viable,Good
52,200,47,29,5.5,4,Sandy,Upland,Ammonium Sulfate,No,90,Corn,Not Viable,Poor
52,200,47,29,5.5,4,Sandy,Slope,Not,No,75,Kangkung,Not Viable,Poor
52,200,47,29,5.5,4,Sandy,Slope,Organic,No,79,Sweet Potato,Not Viable,Poor
52,200,47,29,5.5,4,Sandy,Slope,NPK,Yes,79,Chili,Viable,Good
52,200,47,29,5.5,4,Sandy,Slope,Ammonium Sulfate,No,84,Kangkung,Not Viable,Poor
52,200,47,29,5.5,4,Clay,Lowland,Not,No,100,Kangkung,Not Viable,Poor
52,200,47,29,5.5,4,Clay,Lowland,Organic,No,100,Sweet Potato,Not Viable,Poor
52,200,47,29,5.5,4,Clay,Lowland,NPK,No,100,Okra,Not Viable,Poor
52,200,47,29,5.5,4,Clay,Lowland,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
52,200,47,29,5.5,4,Clay,Upland,Not,No,100,Okra,Not Viable,Poor
52,200,47,29,5.5,4,Clay,Upland,Organic,No,100,Corn,Not Viable,Poor
52,200,47,29,5.5,4,Clay,Upland,NPK,No,100,Okra,Not Viable,Poor
52,200,47,29,5.5,4,Clay,Upland,Ammonium Sulfate,No,100,Kangkung,Not Viable,Poor
52,200,47,29,5.5,4,Clay,Slope,Not,No,100,Chili,Not Viable,Poor
52,200,47,29,5.5,4,Clay,Slope,Organic,No,100,Chili,Not Viable,Poor
52,200,47,29,5.5,4,Clay,Slope,NPK,No,98,Chili,Not Viable,Poor
52,200,47,29,5.5,4,Clay,Slope,Ammonium Sulfate,No,100,Okra,Not Viable,Poor
52,200,47,29,5.5,4,Loam,Lowland,Not,No,100,Okra,Not Viable,Poor
52,200,47,29,5.5,4,Loam,Lowland,Organic,Yes,100,Okra,Viable,Good
52,200,47,29,5.5,4,Loam,Lowland,NPK,No,100,Corn,Not Viable,Poor
52,200,47,29,5.5,4,Loam,Lowland,Ammonium Sulfate,No,100,Sweet Potato,Not Viable,Poor
52,200,47,29,5.5,4,Loam,Upland,Not,No,98,Sweet Potato,Not Viable,Poor
52,200,47,29,5.5,4,Loam,Upland,Organic,Yes,100,Sweet Potato,Viable,Good
52,200,47,29,5.5,4,Loam,Upland,NPK,No,100,Okra,Not Viable,Poor
52,200,47,29,5.5,4,Loam,Upland,Ammonium Sulfate,No,100,Sweet Potato,Not Viable,Poor
52,200,47,29,5.5,4,Loam,Slope,Not,No,89,Okra,Not Viable,Poor
52,200,47,29,5.5,4,Loam,Slope,Organic,Yes,92,Sweet Potato,Viable,Good
52,200,47,29,5.5,4,Loam,Slope,NPK,No,94,Sweet Potato,Not Viable,Poor
52,200,47,29,5.5,4,Loam,Slope,Ammonium Sulfate,No,92,Chili,Not Viable,Poor
